city,hex,auc_flood,intersection_density,circuity,orientation_entropy,mean_street_length,greenspace_fragmentation
amsterdam,8819695347fffff,0.0,5.830439696136241,1.034444800821218,3.060577934525159,47.64268087051092,318.4819750728054
amsterdam,881969530dfffff,0.0,6.429044660347228,1.0403868849374556,2.8930370132071808,48.21867266096377,168.50306255684768
amsterdam,8819695345fffff,0.0,7.844624285276471,1.0522095545265522,2.8509968520907383,37.397246352434586,503.7072083301398
amsterdam,8819695209fffff,0.0,8.53491799861499,1.033872904210452,3.0232377369208736,35.04022189894257,1219.170161363317
amsterdam,881969505dfffff,1.3309331413117302,6.233787150565502,0.9991883789071928,2.166649565640594,46.78803745171312,386.3250302479766
amsterdam,8819695237fffff,0.0,3.2462958529411674,1.663188931639289,2.1776047163774317,94.78258348312164,374.6152356478729
amsterdam,881969504bfffff,2.38701574586786,6.399732724366985,1.0852444153424814,3.4230540596328125,48.67991757722608,274.45274054868236
amsterdam,8819695061fffff,0.0,7.927941579913846,1.096261376426774,1.8370656682286504,39.7095275793185,22.57119938702123
amsterdam,8819695043fffff,0.0,24.310582441812095,0.9981041573211537,1.5518880935662325,14.238813363783978,217.5488461773786
amsterdam,881969506bfffff,0.0,4.315084658745999,1.033078893726136,2.2603280353929356,63.72991997795879,208.63441294477883
amsterdam,8819695045fffff,0.0,6.556097863751837,1.0409603403443055,2.0642073263391287,45.449046595024264,304.1057552554653
amsterdam,8819695069fffff,0.0,7.470515373844725,1.065826527111744,2.2104336985427415,40.40749356084192,557.6833079552051
amsterdam,8819695041fffff,0.9480447644735376,6.523688138305342,1.0553230692158524,2.7646193671769095,46.63610446211364,339.6143260463567
amsterdam,8819695235fffff,0.0,5.314729062078688,1.0159545359056623,2.815753242815647,65.44568554553574,458.939499648043
amsterdam,881969504dfffff,0.0,7.416423829748059,1.064121361271399,2.389239519431448,41.70644041947083,1111.959446237075
amsterdam,8819695313fffff,0.0,7.552321402632568,1.0482326233667247,2.4554574364271025,40.11950439496012,897.1286711078169
amsterdam,881969514bfffff,0.0,4.531112684973602,1.075483602413016,3.0806329152133505,66.20890294670478,183.13950417286395
amsterdam,8819695317fffff,0.0,6.67266126131603,1.0796354191479742,2.6528549506963057,40.64610828508184,648.5492006192463
amsterdam,8819695231fffff,0.0,9.363278669597175,1.0405826492787162,2.7295807137914223,33.50594393978188,660.1145168611772
amsterdam,881969533bfffff,0.0,4.667396638976724,1.1909501680786116,3.0254643959249035,61.465795194242546,302.14537695372667
amsterdam,8819695149fffff,0.0,5.942333762630004,1.1264064673825218,3.302086499705013,52.026748697246,379.90219782615526
amsterdam,881969523dfffff,0.0,7.034074809768533,1.0832733651600768,2.9743895337087136,41.2577059610971,920.6434500219566
amsterdam,8819695227fffff,0.0,10.21182534501154,1.0519209326031256,3.0683511282526954,27.003279439194404,2083.720496005138
amsterdam,8819695223fffff,0.0,10.228604455758802,1.0856223742962638,3.4263871621174298,28.967421467693793,1406.0720753262044
amsterdam,881969514dfffff,0.0,3.92074158837593,1.0690003733997595,3.216449536631245,78.16164518768139,446.9054213572207
amsterdam,8819695331fffff,0.0,4.044721123601519,1.1030054197341583,3.2712245374955375,72.86950894721323,161.81723596842775
amsterdam,8819695239fffff,0.0,7.987071542294153,1.172578111346693,3.0067199259011246,37.334430962000226,1613.8528603655266
amsterdam,8819695335fffff,0.0,5.470704242676523,1.042650872526942,3.3685212056058904,52.98313701600462,173.2709566221816
amsterdam,8819695339fffff,0.0,6.330141176779461,1.0959960613058457,2.4216054398187543,45.40580402139308,513.4870852523292
amsterdam,8819695215fffff,0.0,9.968201186200847,1.0836879090505291,3.1179036088624903,32.1535264513433,1067.4985817354566
amsterdam,881969521dfffff,0.0,9.446763309038896,1.068552603522179,3.1229299327073017,29.778678477888164,943.7096190362786
amsterdam,8819695203fffff,0.0,8.377431844832325,1.0729400557097115,3.116757830223868,35.20390685009895,1163.3295929687465
amsterdam,8819695323fffff,0.0,7.271899452772589,1.0571621725311566,2.848966594222392,38.80997311020552,813.7656202227097
amsterdam,8819695221fffff,0.0,8.750727218145684,1.0270778401917702,3.1988520814920434,33.307107499212975,2580.9145972302067
amsterdam,8819695327fffff,0.0,8.398067324379943,1.0476238361287054,2.9703585516724953,34.5034552408709,1279.727738862301
amsterdam,881969522bfffff,0.0,8.845395978377603,1.0368976591429002,3.188888729705297,31.902341273530595,1691.1124503295562
amsterdam,881968249bfffff,0.0,6.187460437131372,1.0398061417209363,2.9094512030060287,47.50235123203232,810.3072709827907
amsterdam,881969533dfffff,0.0,6.865756000918442,1.135235474608971,2.770235111161402,40.82624408230261,757.2606368239565
amsterdam,8819695319fffff,0.0,7.207248227613314,1.0222102872815302,2.680077807683766,41.25431616857731,907.5474290889564
amsterdam,881969531dfffff,0.0,7.20204240700332,1.0242559141363448,3.140873368092754,39.93459121947858,799.1829938343806
amsterdam,8819695303fffff,0.0,6.16287034179947,1.051302474897479,3.3174499706943403,48.90089297671364,664.5267809346927
amsterdam,881969cd67fffff,0.0,4.477209157182712,1.0127394482122205,2.937414078358666,65.22710643561982,50.76866713393396
amsterdam,8819695225fffff,0.0,8.135172198045707,1.0438041819319972,3.2147244318176544,36.76202706964104,700.4002195579069
amsterdam,8819695307fffff,0.0,7.994312456522192,1.093431622422393,2.367977830357084,35.2845192419244,1305.0456210449076
amsterdam,8819695201fffff,0.0,7.437705279999266,1.0701738616997387,3.0411001536385545,39.51840469921552,644.1896998855204
amsterdam,8819682491fffff,0.0,6.447237480850398,1.040274301990857,2.47971731984882,50.4823498560313,884.3086194666566
amsterdam,8819695321fffff,0.0,8.712200663581077,1.024213380571629,2.6160794890189214,33.99968993486943,1334.5387008405576
amsterdam,8819695205fffff,0.0,9.035615843506228,1.0404394860101325,3.168585230938208,31.841207397009565,1392.17776007601
amsterdam,881969532bfffff,0.0,7.7843705309935505,1.0788341691898584,2.725752187512517,36.55715859774015,1513.0180899753811
amsterdam,8819695229fffff,0.0,6.2424639625353056,1.027522855356451,2.777117266781959,49.59716912799329,925.9667183861262
amsterdam,8819695325fffff,0.0,8.897740230914371,1.0365943265428463,2.4455502969803167,32.904832274634735,824.2005089870551
amsterdam,8819682499fffff,0.0,7.583041320316692,1.048458168881771,2.916878371571343,38.962539299760294,1688.124940273544
amsterdam,8819695353fffff,0.0,6.467165310950304,1.0102063735877604,3.4733520832998797,44.05078689543671,1344.1390066552376
amsterdam,881968249dfffff,0.0,6.513309808828037,1.068458133578848,2.342586210052183,46.8783678797974,973.8265025762072
amsterdam,8819695305fffff,0.0,7.101054350335539,1.0672502345281027,2.881113494162733,42.07959960134709,855.7408876070285
amsterdam,881969cd63fffff,0.0,5.735631880884296,1.03332301548034,2.198644616695466,50.448121124405354,251.69325474004484
amsterdam,8819695263fffff,0.0,5.9864706267211965,1.049576566381602,3.060273088570626,50.561008515787954,531.1460273330422
amsterdam,881969520dfffff,0.0,6.222610801082034,1.0473827451669768,2.9467665992810126,49.52852286019304,730.3194213128398
amsterdam,881969532dfffff,0.0,10.674652917279367,1.0292442054787627,2.3125762806687824,27.75699580982847,1032.9804720614927
amsterdam,8819695329fffff,0.0,7.578560644447872,1.0647281779985645,2.808863344647045,41.15177564656227,628.4087775290888
amsterdam,8819682483fffff,0.0,5.525182622636708,1.1900229448910946,2.937145213909006,57.51067992647733,412.2187283534031
amsterdam,88196824d3fffff,2.60770320892334e-08,10.200348135364996,1.0220401401563666,2.25611182880501,29.101061519312843,1074.6157804001605
amsterdam,881969535bfffff,0.0,7.42069635163551,1.0102132344191226,3.258582526209304,39.77445930084113,2156.301417131079
amsterdam,88196824d7fffff,0.0,8.716775160940339,1.072028901333101,2.643639993202647,35.013527558474664,1248.8889454352975
amsterdam,881969cd61fffff,0.0,7.205476771295507,1.049520854233577,1.8585808425558432,41.20129859868018,559.6641505654221
amsterdam,8819695255fffff,0.0,10.957542788700035,1.07435595529868,3.2714535605196353,25.48684701255272,1640.070983476078
amsterdam,881968248bfffff,0.0,6.79988702586195,1.0679045742264457,2.9222662807864697,44.51704009525397,699.470613207879
amsterdam,881969cd65fffff,0.0,8.955272102315533,1.053060256989564,2.859749118179389,33.419772252869805,126.21335698954144
amsterdam,8819682481fffff,0.0,2.8000893085863208,1.411660825220931,3.048634713330811,111.60358315777135,102.06168899893204
amsterdam,8819695363fffff,0.0,6.708325783732771,1.0487177469692806,2.3518409876913604,44.09798740106255,599.2524200572468
amsterdam,8819695367fffff,0.0,6.359986812884003,1.07532773958904,3.326866493445723,52.874824387916775,221.3489730391383
amsterdam,8819695261fffff,0.0,8.5739748784826,1.031544875462325,2.8740052932746263,32.99458429159413,1754.3063459123564
amsterdam,88196824d5fffff,0.0,5.047327029500553,1.094689564543211,2.961292147039201,52.72672658272329,426.0265051000554
amsterdam,88196824dbfffff,0.0,9.077889442699323,1.050541720486728,2.959954118711849,32.83067994889226,656.8087032037885
amsterdam,88196824d1fffff,0.0,6.636058326464978,1.0411616149744158,2.4286263613777193,44.649441237526496,911.268390399116
amsterdam,8819695359fffff,0.0,5.481209423388945,1.0108938788934192,3.30993699648817,53.56378189036558,1113.4099419236236
amsterdam,881969c8b3fffff,0.0,8.155442710062188,1.0974802102383534,2.8736432152235074,36.25469363646874,1012.3015665608194
amsterdam,881969536bfffff,0.0,8.775941010180587,1.0537708232516458,2.921138588653501,33.44410359389856,520.1208506059625
