city,hex,intersection_density,circuity,orientation_entropy,mean_street_length,greenspace_fragmentation,auc,rho_star,total_persistence
bogota,8866e42f2bfffff,5.811923014778859,1.0363661684362298,3.1937116308200175,50.69627667015275,51.58178858096063,4.374347268194733,0.3,11.959622167898155
bogota,8866e09251fffff,5.886181179649558,1.054858760492125,2.9007819715047214,49.428332977577085,458.7264419710913,6.798329012944144,0.3,25.13018564514189
bogota,8866e0923bfffff,6.121172137724739,1.0243685404858331,2.662007459940688,47.883549372752846,426.9397460464231,6.6118884283217065,0.2,24.198668623098975
bogota,8866e09049fffff,5.106195873516138,1.0755661778115,2.9460453184954836,55.4653190422481,1306.2848717850918,5.945889067739647,0.2,21.985125821290698
bogota,8866e09207fffff,6.021478307842311,1.0438738463204669,3.116137577776394,47.77180769563665,365.8693950702082,6.55164758073693,0.3,19.973381875553553
bogota,8866e0922bfffff,4.305521297314255,1.110904391825639,2.5576594408853177,68.81775186691637,356.5935013582604,10.883621324547208,0.3,19.03523694939505
bogota,8866e09255fffff,5.201412324843267,1.0913915521778712,3.032553545012543,54.61803282428096,28.507586685138328,3.61168245632354,0.2,8.589447345026604
bogota,8866e0920bfffff,5.8578692542612645,1.083982709754501,3.4377381050690787,50.87559758239091,37.05228381819745,7.59745612532249,0.3,26.607413061151867
bogota,8866e09257fffff,4.9913096313233725,1.1280125907334209,3.3349240527246016,57.386173561842675,80.45625075843542,8.789935606868312,0.3,13.22746350696255
bogota,8866e42a83fffff,5.633039902689322,1.100977489478309,2.81550684882101,52.85577567543792,411.72822392805296,12.782550021442235,0.2,25.566802954569628
bogota,8866e42ab9fffff,8.047222659313107,1.06717095973866,2.581521069048627,37.51440779427846,293.2437075828774,5.375103649452134,0.3,18.023395808989285
bogota,8866e42a8bfffff,7.654050896401439,1.1485781395399544,3.018955551465428,36.89723968024188,706.4369554890327,6.933188245938158,0.3,29.825217059955538
bogota,8866e42a89fffff,6.326923688977692,1.0844643446964064,2.8147451439586177,45.40324599286295,375.271659547411,7.485236312831667,0.2,26.47493199947895
bogota,8866e42a95fffff,6.272755304543082,1.0295444464593155,2.2926608451719472,47.18669096232131,286.18871919577697,7.26325818632482,0.3,15.870989707771164
bogota,8866e42abbfffff,5.8997601081024795,1.0322037984837005,2.1643407626444726,49.53650924304395,332.34269517050484,5.341006949405398,0.3,24.33346884005262
bogota,8866e428a1fffff,6.109361026497956,1.0490078254917952,2.9492957723694477,48.34449642439775,1897.2965914047772,10.31724391302872,0.3,25.52138185609453
bogota,8866e42d65fffff,5.765758604059976,1.0546869165672197,3.150483624330606,49.619881151985226,882.9379580358759,8.139735111502334,0.2,32.73876843367755
bogota,8866e429d3fffff,6.469520516790501,1.0427403891633908,3.112464504181704,46.0952685659352,1506.1609476913836,11.704163250386175,0.2,29.01552401679272
bogota,8866e429cbfffff,5.1663317962228605,1.1165848822462388,2.729041772746136,55.235680733314375,80.3780460178608,4.300111646557305,0.1,8.70549372753384
bogota,8866e09157fffff,5.790106045593425,1.034938805291823,3.022781420227599,53.03989194092485,358.6218353042588,10.461796108250534,0.2,20.15266283587811
bogota,8866e09119fffff,6.808530915711037,1.0713647496913,2.8503692766168207,43.285450430409306,499.79715301677174,8.517922764673692,0.2,35.07577073858527
bogota,8866e09021fffff,6.22152560051793,1.0282964607765703,3.035129452732712,47.8894124384297,635.3854080366515,7.092108596181716,0.2,25.22012991509392
bogota,8866e0902bfffff,7.299188313837438,1.0395377433042563,2.8446208669783117,40.15163217103584,463.45892014064384,5.640609699840212,0.4,23.59387011251071
bogota,8866e09025fffff,5.228493341971365,1.0373376879851215,3.3582884436259444,57.19915872513805,373.31101861188534,6.230528119030733,0.2,14.641828890119983
bogota,8866e09007fffff,7.836547714472518,1.0609027365712962,3.0830300744014925,38.41073488510289,858.2300557082234,9.68665954726468,0.2,33.034149321854045
bogota,8866e09003fffff,6.205171528330404,1.0262000349204412,3.1202373397930567,49.39588605263325,254.00668941879192,8.463957397781874,0.3,29.413832003314067
bogota,8866e0901dfffff,7.051447186741836,1.0290157780627691,3.121456754097923,41.692351729128376,797.2670691647868,8.643109010002979,0.3,24.160910249855593
bogota,8866e0905bfffff,5.547897599897105,1.0806122893919414,2.1268893296586486,53.875917181832634,638.5513331416016,12.242656169667123,0.3,22.15871535493197
bogota,8866e092e5fffff,5.667015959624657,1.0574839036207095,2.5790444696803645,52.07330009649288,548.7670841704643,11.4432855711336,0.2,30.325749954913032
bogota,8866e092e1fffff,7.769801016652053,1.0291342849283958,3.058117448425279,36.66329011929788,744.3916015097863,7.359257500166235,0.4,20.63669104208284
bogota,8866e09213fffff,7.458486166734464,1.0354697343442905,2.9343861692058057,38.97101560101873,895.2162415099223,7.668279421818683,0.3,22.239596861935055
bogota,8866e429ddfffff,6.752600327451736,1.057746372758365,2.9904953832164582,43.17878632113335,306.45378594030365,10.998954970430251,0.2,23.18658909407244
bogota,8866e429d1fffff,7.082187574975025,1.050096893245826,3.2044316808362723,42.98889888490813,378.8538175968067,13.128270215973918,0.2,24.518405935312217
bogota,8866e428a3fffff,5.861735357214708,1.0398743660887002,3.0597492480000894,50.031127797038906,290.7482527944578,13.17858780505262,0.4,22.17927491027173
bogota,8866e42d47fffff,5.34665594503699,1.0830594137191625,3.187485162114411,52.434049187226854,127.50945110925475,4.527043374901364,0.2,17.075797914587806
bogota,8866e42d0dfffff,5.426432813920863,1.0444138927869548,3.288593745080384,53.65204923563155,28.601440762182374,3.891403634224,0.3,11.77929338831022
bogota,8866e42ac3fffff,5.502616069120806,1.1403966893471589,2.9996029384239256,54.463946936848714,120.28862319932064,5.132492845635861,0.3,15.148151387004248
bogota,8866e4212bfffff,5.409466325053179,1.0952692519203917,2.9713544712470377,55.90558045219677,56.37251447834144,2.607958539396056,0.1,4.781465151074732
bogota,8866e091d1fffff,4.674004518517588,1.012159464342905,2.666576153197183,65.71299961863765,29.713907323697665,4.961108097579438,0.4,6.45364005359015
bogota,8866e091dbfffff,6.793862776266015,1.045098594210851,3.3189627695138517,44.46171237226956,274.13396250526694,10.612345547864042,0.3,26.34639499912156
bogota,8866e091d9fffff,6.483682957980439,1.045245018084532,3.385350987130354,45.693681679958374,684.3013739589184,12.581476393858267,0.4,19.527160528318632
bogota,8866e09033fffff,5.950550479281994,1.0297127954694758,3.4388376983941753,48.949015039833114,77.98036623580471,8.600983785132224,0.2,17.70832409335058
bogota,8866e09017fffff,7.833981301821733,1.0319729578129366,2.8448791582240136,37.47494030693015,499.9355743882778,9.613170140561111,0.4,24.503879352331428
