city,hex,green_area_km2,major_road_share,relief_m,centre_dist_km
istanbul,881ec910c5fffff,0.026446487062673857,0.23224043715846995,25.070721309011834,10.690229948827762
istanbul,881ec98dcbfffff,0.0,0.0,24.984795376388416,20.2379211006485
istanbul,881ec9128dfffff,0.24472113382701716,0.23809523809523808,16.442578873157334,15.199070757917529
istanbul,881ec91285fffff,0.0,0.0,0.0,14.284388201571533
istanbul,881ec912c7fffff,0.0,0.0,6.123724356957945,16.119052055654045
istanbul,881ec9128bfffff,0.30250656678551135,0.0,14.166557733785979,14.743321615585357
istanbul,881ec912d5fffff,0.055058668584151635,0.0,10.286182749472982,15.687443965756927
istanbul,881ec91289fffff,0.03741435118240982,0.0,29.295022565402437,15.4150162951913
istanbul,881ec91541fffff,0.0019891204225308936,0.0,0.0,6.364269446578257
istanbul,881ec9c589fffff,0.05636000953466174,0.12380952380952381,17.942710572078372,28.827399093181942
istanbul,881ec9c58dfffff,0.07511788202030327,0.2289156626506024,13.60285807752033,29.50381277901055
istanbul,881ec9c5c7fffff,0.2237006715077624,0.08163265306122448,15.348037780286571,29.790412592666698
istanbul,881ec9c5a7fffff,0.09568255505154144,0.2230971128608924,17.431091449550298,29.57308101678307
istanbul,881ec91b4dfffff,0.06261514247644853,0.3865979381443299,10.07286048059362,29.425387628020033
istanbul,881ec9c5a1fffff,0.03958057927256407,0.3804347826086957,19.328797168991144,29.75113196975254
istanbul,881ec9c5abfffff,0.06746295429349523,0.30513595166163143,16.05341919949042,29.017773634556068
istanbul,881ec9c585fffff,0.0772798477858145,0.25598086124401914,15.896124476938835,29.24600858266337
istanbul,881ec9ce15fffff,0.039518728670588234,0.13651877133105803,1.639271801146926,38.31483286701075
istanbul,881ec9ce39fffff,0.012051035797600043,0.5476190476190477,1.0982503567738306,39.069066652816666
istanbul,881ec9ce21fffff,0.0004675610392270006,0.3732394366197183,9.218745073027044,41.518787555612185
istanbul,881ec9ce2bfffff,0.0,0.3567567567567568,10.526791091702899,40.751838320675375
istanbul,881ec9ce25fffff,0.0011737827077255428,0.29,9.429372548938062,42.29398153237464
istanbul,881ec9cf53fffff,0.0,0.4838709677419355,8.81553174800023,43.20625529824549
istanbul,881ec911d3fffff,0.14559533590645776,0.2765957446808511,17.449711624093617,8.913796369712887
istanbul,881ec911d7fffff,0.07203492273673207,0.3265895953757225,9.15682102013261,9.346683246497582
istanbul,881ec910adfffff,0.04926103352354485,0.10567514677103718,19.612754226151953,8.568332526408263
istanbul,881ec9ccd1fffff,0.05965812913766224,0.10869565217391304,13.166456852119085,31.696134058830555
istanbul,881ec91819fffff,0.35358810546949004,0.031914893617021274,6.033374501426388,19.04870781990251
istanbul,881ec9cecdfffff,0.05990154516668588,0.2631578947368421,17.566226517086324,35.89872495501567
istanbul,881ec9cec3fffff,0.052818353468629044,0.3177570093457944,5.912010201846166,34.03186735957429
istanbul,881ec9cec1fffff,0.16400318044359122,0.1588785046728972,15.970867031880267,34.9638395386804
istanbul,881ec9ce11fffff,0.002834275632093687,0.4880952380952381,9.19078905959555,37.57038148874337
istanbul,881ec9ce13fffff,0.07189562477787527,0.3368421052631579,24.34033141379413,36.63814876059603
